noisy,clean
input/NOISY/AINAV014-N17.wav,input/CLEAN/AINAV014-N17.wav
input/NOISY/AINAV014-N18.wav,input/CLEAN/AINAV014-N18.wav
input/NOISY/AINAV014-N19.wav,input/CLEAN/AINAV014-N19.wav
input/NOISY/AINAV014-N20.wav,input/CLEAN/AINAV014-N20.wav
input/NOISY/AINAV014-N21.wav,input/CLEAN/AINAV014-N21.wav
input/NOISY/AINAV014-N22.wav,input/CLEAN/AINAV014-N22.wav
input/NOISY/AINAV014-N23.wav,input/CLEAN/AINAV014-N23.wav
input/NOISY/AINAV014-N24.wav,input/CLEAN/AINAV014-N24.wav
input/NOISY/AINAV014-N25.wav,input/CLEAN/AINAV014-N25.wav
input/NOISY/AINAV014-N26.wav,input/CLEAN/AINAV014-N26.wav
input/NOISY/AINAV014-N27.wav,input/CLEAN/AINAV014-N27.wav
input/NOISY/AINAV014-N28.wav,input/CLEAN/AINAV014-N28.wav
input/NOISY/AINAV014-N29.wav,input/CLEAN/AINAV014-N29.wav
input/NOISY/AINAV014-N30.wav,input/CLEAN/AINAV014-N30.wav
input/NOISY/AINAV014-N31.wav,input/CLEAN/AINAV014-N31.wav
input/NOISY/AINAV014-N32.wav,input/CLEAN/AINAV014-N32.wav
input/NOISY/AINAV014-N33.wav,input/CLEAN/AINAV014-N33.wav
input/NOISY/AINAV014-N34.wav,input/CLEAN/AINAV014-N34.wav
input/NOISY/AINAV014-N35.wav,input/CLEAN/AINAV014-N35.wav
input/NOISY/AINAV014-N36.wav,input/CLEAN/AINAV014-N36.wav
input/NOISY/AINAV014-N37.wav,input/CLEAN/AINAV014-N37.wav
input/NOISY/AINAV014-N38.wav,input/CLEAN/AINAV014-N38.wav
input/NOISY/AINAV014-N39.wav,input/CLEAN/AINAV014-N39.wav
input/NOISY/AINAV014-N40.wav,input/CLEAN/AINAV014-N40.wav
input/NOISY/AINAV014-N41.wav,input/CLEAN/AINAV014-N41.wav
input/NOISY/AINAV014-N42.wav,input/CLEAN/AINAV014-N42.wav
input/NOISY/AINAV014-N43.wav,input/CLEAN/AINAV014-N43.wav
input/NOISY/AINAV014-N44.wav,input/CLEAN/AINAV014-N44.wav
input/NOISY/AINAV014-N45.wav,input/CLEAN/AINAV014-N45.wav
input/NOISY/AINAV014-N46.wav,input/CLEAN/AINAV014-N46.wav
input/NOISY/AINAV014-N47.wav,input/CLEAN/AINAV014-N47.wav
input/NOISY/AINAV015-N01.wav,input/CLEAN/AINAV015-N01.wav
input/NOISY/AINAV015-N02.wav,input/CLEAN/AINAV015-N02.wav
input/NOISY/AINAV015-N03.wav,input/CLEAN/AINAV015-N03.wav
input/NOISY/AINAV015-N04.wav,input/CLEAN/AINAV015-N04.wav
input/NOISY/AINAV015-N05.wav,input/CLEAN/AINAV015-N05.wav
input/NOISY/AINAV015-N06.wav,input/CLEAN/AINAV015-N06.wav
input/NOISY/AINAV015-N07.wav,input/CLEAN/AINAV015-N07.wav
input/NOISY/AINAV015-N08.wav,input/CLEAN/AINAV015-N08.wav
input/NOISY/AINAV015-N09.wav,input/CLEAN/AINAV015-N09.wav
input/NOISY/AINAV015-N10.wav,input/CLEAN/AINAV015-N10.wav
input/NOISY/AINAV015-N11.wav,input/CLEAN/AINAV015-N11.wav
input/NOISY/AINAV015-N12.wav,input/CLEAN/AINAV015-N12.wav
input/NOISY/AINAV015-N13.wav,input/CLEAN/AINAV015-N13.wav
input/NOISY/AINAV015-N14.wav,input/CLEAN/AINAV015-N14.wav
input/NOISY/AINAV015-N15.wav,input/CLEAN/AINAV015-N15.wav
input/NOISY/AINAV015-N16.wav,input/CLEAN/AINAV015-N16.wav
input/NOISY/AINAV015-N17.wav,input/CLEAN/AINAV015-N17.wav
input/NOISY/AINAV015-N18.wav,input/CLEAN/AINAV015-N18.wav
input/NOISY/AINAV015-N19.wav,input/CLEAN/AINAV015-N19.wav
input/NOISY/AINAV015-N20.wav,input/CLEAN/AINAV015-N20.wav
input/NOISY/AINAV015-N21.wav,input/CLEAN/AINAV015-N21.wav
input/NOISY/AINAV015-N22.wav,input/CLEAN/AINAV015-N22.wav
input/NOISY/AINAV015-N23.wav,input/CLEAN/AINAV015-N23.wav
input/NOISY/AINAV015-N24.wav,input/CLEAN/AINAV015-N24.wav
input/NOISY/AINAV015-N25.wav,input/CLEAN/AINAV015-N25.wav
input/NOISY/AINAV015-N26.wav,input/CLEAN/AINAV015-N26.wav
input/NOISY/AINAV015-N27.wav,input/CLEAN/AINAV015-N27.wav
input/NOISY/AINAV015-N28.wav,input/CLEAN/AINAV015-N28.wav
input/NOISY/AINAV015-N29.wav,input/CLEAN/AINAV015-N29.wav
input/NOISY/AINAV015-N30.wav,input/CLEAN/AINAV015-N30.wav
input/NOISY/AINAV015-N31.wav,input/CLEAN/AINAV015-N31.wav
input/NOISY/AINAV015-N32.wav,input/CLEAN/AINAV015-N32.wav
input/NOISY/AINAV015-N33.wav,input/CLEAN/AINAV015-N33.wav
input/NOISY/AINAV015-N34.wav,input/CLEAN/AINAV015-N34.wav
input/NOISY/AINAV015-N35.wav,input/CLEAN/AINAV015-N35.wav
input/NOISY/AINAV015-N36.wav,input/CLEAN/AINAV015-N36.wav
input/NOISY/AINAV015-N37.wav,input/CLEAN/AINAV015-N37.wav
input/NOISY/AINAV015-N38.wav,input/CLEAN/AINAV015-N38.wav
input/NOISY/AINAV015-N39.wav,input/CLEAN/AINAV015-N39.wav
input/NOISY/AINAV015-N40.wav,input/CLEAN/AINAV015-N40.wav
input/NOISY/AINAV015-N41.wav,input/CLEAN/AINAV015-N41.wav
input/NOISY/AINAV015-N42.wav,input/CLEAN/AINAV015-N42.wav
input/NOISY/AINAV015-N43.wav,input/CLEAN/AINAV015-N43.wav
input/NOISY/AINAV015-N44.wav,input/CLEAN/AINAV015-N44.wav
input/NOISY/AINAV015-N45.wav,input/CLEAN/AINAV015-N45.wav
input/NOISY/AINAV015-N46.wav,input/CLEAN/AINAV015-N46.wav
input/NOISY/AINAV015-N47.wav,input/CLEAN/AINAV015-N47.wav
input/NOISY/AINAV016-N01.wav,input/CLEAN/AINAV016-N01.wav
input/NOISY/AINAV016-N02.wav,input/CLEAN/AINAV016-N02.wav
input/NOISY/AINAV016-N03.wav,input/CLEAN/AINAV016-N03.wav
input/NOISY/AINAV016-N04.wav,input/CLEAN/AINAV016-N04.wav
input/NOISY/AINAV016-N05.wav,input/CLEAN/AINAV016-N05.wav
input/NOISY/AINAV016-N06.wav,input/CLEAN/AINAV016-N06.wav
input/NOISY/AINAV016-N07.wav,input/CLEAN/AINAV016-N07.wav
input/NOISY/AINAV016-N08.wav,input/CLEAN/AINAV016-N08.wav
input/NOISY/AINAV016-N09.wav,input/CLEAN/AINAV016-N09.wav
input/NOISY/AINAV016-N10.wav,input/CLEAN/AINAV016-N10.wav
input/NOISY/AINAV016-N11.wav,input/CLEAN/AINAV016-N11.wav
input/NOISY/AINAV016-N12.wav,input/CLEAN/AINAV016-N12.wav
input/NOISY/AINAV016-N13.wav,input/CLEAN/AINAV016-N13.wav
input/NOISY/AINAV016-N14.wav,input/CLEAN/AINAV016-N14.wav
input/NOISY/AINAV016-N15.wav,input/CLEAN/AINAV016-N15.wav
input/NOISY/AINAV016-N16.wav,input/CLEAN/AINAV016-N16.wav
input/NOISY/AINAV016-N17.wav,input/CLEAN/AINAV016-N17.wav
input/NOISY/AINAV016-N18.wav,input/CLEAN/AINAV016-N18.wav
input/NOISY/AINAV016-N19.wav,input/CLEAN/AINAV016-N19.wav
input/NOISY/AINAV016-N20.wav,input/CLEAN/AINAV016-N20.wav
input/NOISY/AINAV016-N21.wav,input/CLEAN/AINAV016-N21.wav
input/NOISY/AINAV016-N22.wav,input/CLEAN/AINAV016-N22.wav
input/NOISY/AINAV016-N23.wav,input/CLEAN/AINAV016-N23.wav
input/NOISY/AINAV016-N24.wav,input/CLEAN/AINAV016-N24.wav
input/NOISY/AINAV016-N25.wav,input/CLEAN/AINAV016-N25.wav
input/NOISY/AINAV016-N26.wav,input/CLEAN/AINAV016-N26.wav
input/NOISY/AINAV016-N27.wav,input/CLEAN/AINAV016-N27.wav
input/NOISY/AINAV016-N28.wav,input/CLEAN/AINAV016-N28.wav
input/NOISY/AINAV016-N29.wav,input/CLEAN/AINAV016-N29.wav
input/NOISY/AINAV016-N30.wav,input/CLEAN/AINAV016-N30.wav
input/NOISY/AINAV016-N31.wav,input/CLEAN/AINAV016-N31.wav
input/NOISY/AINAV016-N32.wav,input/CLEAN/AINAV016-N32.wav
input/NOISY/AINAV016-N33.wav,input/CLEAN/AINAV016-N33.wav
input/NOISY/AINAV016-N34.wav,input/CLEAN/AINAV016-N34.wav
input/NOISY/AINAV016-N35.wav,input/CLEAN/AINAV016-N35.wav
input/NOISY/AINAV016-N36.wav,input/CLEAN/AINAV016-N36.wav
input/NOISY/AINAV016-N37.wav,input/CLEAN/AINAV016-N37.wav
input/NOISY/AINAV016-N38.wav,input/CLEAN/AINAV016-N38.wav
input/NOISY/AINAV016-N39.wav,input/CLEAN/AINAV016-N39.wav
input/NOISY/AINAV016-N40.wav,input/CLEAN/AINAV016-N40.wav
input/NOISY/AINAV016-N41.wav,input/CLEAN/AINAV016-N41.wav
input/NOISY/AINAV016-N42.wav,input/CLEAN/AINAV016-N42.wav
input/NOISY/AINAV016-N43.wav,input/CLEAN/AINAV016-N43.wav
input/NOISY/AINAV016-N44.wav,input/CLEAN/AINAV016-N44.wav
input/NOISY/AINAV016-N45.wav,input/CLEAN/AINAV016-N45.wav
input/NOISY/AINAV016-N46.wav,input/CLEAN/AINAV016-N46.wav
input/NOISY/AINAV016-N47.wav,input/CLEAN/AINAV016-N47.wav
input/NOISY/AINAV017-N01.wav,input/CLEAN/AINAV017-N01.wav
input/NOISY/AINAV017-N02.wav,input/CLEAN/AINAV017-N02.wav
input/NOISY/AINAV017-N03.wav,input/CLEAN/AINAV017-N03.wav
input/NOISY/AINAV017-N04.wav,input/CLEAN/AINAV017-N04.wav
input/NOISY/AINAV017-N05.wav,input/CLEAN/AINAV017-N05.wav
input/NOISY/AINAV017-N06.wav,input/CLEAN/AINAV017-N06.wav
input/NOISY/AINAV017-N07.wav,input/CLEAN/AINAV017-N07.wav
input/NOISY/AINAV017-N08.wav,input/CLEAN/AINAV017-N08.wav
input/NOISY/AINAV017-N09.wav,input/CLEAN/AINAV017-N09.wav
input/NOISY/AINAV017-N10.wav,input/CLEAN/AINAV017-N10.wav
input/NOISY/AINAV017-N11.wav,input/CLEAN/AINAV017-N11.wav
input/NOISY/AINAV017-N12.wav,input/CLEAN/AINAV017-N12.wav
input/NOISY/AINAV017-N13.wav,input/CLEAN/AINAV017-N13.wav
input/NOISY/AINAV017-N14.wav,input/CLEAN/AINAV017-N14.wav
input/NOISY/AINAV017-N15.wav,input/CLEAN/AINAV017-N15.wav
input/NOISY/AINAV017-N16.wav,input/CLEAN/AINAV017-N16.wav
input/NOISY/AINAV017-N17.wav,input/CLEAN/AINAV017-N17.wav
input/NOISY/AINAV017-N18.wav,input/CLEAN/AINAV017-N18.wav
input/NOISY/AINAV017-N19.wav,input/CLEAN/AINAV017-N19.wav
input/NOISY/AINAV017-N20.wav,input/CLEAN/AINAV017-N20.wav
input/NOISY/AINAV017-N21.wav,input/CLEAN/AINAV017-N21.wav
input/NOISY/AINAV017-N22.wav,input/CLEAN/AINAV017-N22.wav
input/NOISY/AINAV017-N23.wav,input/CLEAN/AINAV017-N23.wav
input/NOISY/AINAV017-N24.wav,input/CLEAN/AINAV017-N24.wav
input/NOISY/AINAV017-N25.wav,input/CLEAN/AINAV017-N25.wav
input/NOISY/AINAV017-N26.wav,input/CLEAN/AINAV017-N26.wav
input/NOISY/AINAV017-N27.wav,input/CLEAN/AINAV017-N27.wav
input/NOISY/AINAV017-N28.wav,input/CLEAN/AINAV017-N28.wav
input/NOISY/AINAV017-N29.wav,input/CLEAN/AINAV017-N29.wav
input/NOISY/AINAV017-N30.wav,input/CLEAN/AINAV017-N30.wav
input/NOISY/AINAV017-N31.wav,input/CLEAN/AINAV017-N31.wav
input/NOISY/AINAV017-N32.wav,input/CLEAN/AINAV017-N32.wav
input/NOISY/AINAV017-N33.wav,input/CLEAN/AINAV017-N33.wav
input/NOISY/AINAV017-N34.wav,input/CLEAN/AINAV017-N34.wav
input/NOISY/AINAV017-N35.wav,input/CLEAN/AINAV017-N35.wav
input/NOISY/AINAV017-N36.wav,input/CLEAN/AINAV017-N36.wav
input/NOISY/AINAV017-N37.wav,input/CLEAN/AINAV017-N37.wav
input/NOISY/AINAV017-N38.wav,input/CLEAN/AINAV017-N38.wav
input/NOISY/AINAV017-N39.wav,input/CLEAN/AINAV017-N39.wav
input/NOISY/AINAV017-N40.wav,input/CLEAN/AINAV017-N40.wav
input/NOISY/AINAV017-N41.wav,input/CLEAN/AINAV017-N41.wav
input/NOISY/AINAV017-N42.wav,input/CLEAN/AINAV017-N42.wav
input/NOISY/AINAV017-N43.wav,input/CLEAN/AINAV017-N43.wav
input/NOISY/AINAV017-N44.wav,input/CLEAN/AINAV017-N44.wav
input/NOISY/AINAV017-N45.wav,input/CLEAN/AINAV017-N45.wav
input/NOISY/AINAV017-N46.wav,input/CLEAN/AINAV017-N46.wav
input/NOISY/AINAV017-N47.wav,input/CLEAN/AINAV017-N47.wav
input/NOISY/AINAV018-N01.wav,input/CLEAN/AINAV018-N01.wav
input/NOISY/AINAV018-N02.wav,input/CLEAN/AINAV018-N02.wav
input/NOISY/AINAV018-N03.wav,input/CLEAN/AINAV018-N03.wav
input/NOISY/AINAV018-N04.wav,input/CLEAN/AINAV018-N04.wav
input/NOISY/AINAV018-N05.wav,input/CLEAN/AINAV018-N05.wav
input/NOISY/AINAV018-N06.wav,input/CLEAN/AINAV018-N06.wav
input/NOISY/AINAV018-N07.wav,input/CLEAN/AINAV018-N07.wav
input/NOISY/AINAV018-N08.wav,input/CLEAN/AINAV018-N08.wav
input/NOISY/AINAV018-N09.wav,input/CLEAN/AINAV018-N09.wav
input/NOISY/AINAV018-N10.wav,input/CLEAN/AINAV018-N10.wav
input/NOISY/AINAV018-N11.wav,input/CLEAN/AINAV018-N11.wav
input/NOISY/AINAV018-N12.wav,input/CLEAN/AINAV018-N12.wav
input/NOISY/AINAV018-N13.wav,input/CLEAN/AINAV018-N13.wav
input/NOISY/AINAV018-N14.wav,input/CLEAN/AINAV018-N14.wav
input/NOISY/AINAV018-N15.wav,input/CLEAN/AINAV018-N15.wav
input/NOISY/AINAV018-N16.wav,input/CLEAN/AINAV018-N16.wav
input/NOISY/AINAV018-N17.wav,input/CLEAN/AINAV018-N17.wav
input/NOISY/AINAV018-N18.wav,input/CLEAN/AINAV018-N18.wav
input/NOISY/AINAV018-N19.wav,input/CLEAN/AINAV018-N19.wav
input/NOISY/AINAV018-N20.wav,input/CLEAN/AINAV018-N20.wav
input/NOISY/AINAV018-N21.wav,input/CLEAN/AINAV018-N21.wav
input/NOISY/AINAV018-N22.wav,input/CLEAN/AINAV018-N22.wav
input/NOISY/AINAV018-N23.wav,input/CLEAN/AINAV018-N23.wav
input/NOISY/AINAV018-N24.wav,input/CLEAN/AINAV018-N24.wav
input/NOISY/AINAV018-N25.wav,input/CLEAN/AINAV018-N25.wav
input/NOISY/AINAV018-N26.wav,input/CLEAN/AINAV018-N26.wav
input/NOISY/AINAV018-N27.wav,input/CLEAN/AINAV018-N27.wav
input/NOISY/AINAV018-N28.wav,input/CLEAN/AINAV018-N28.wav
input/NOISY/AINAV018-N29.wav,input/CLEAN/AINAV018-N29.wav
input/NOISY/AINAV018-N30.wav,input/CLEAN/AINAV018-N30.wav
input/NOISY/AINAV018-N31.wav,input/CLEAN/AINAV018-N31.wav
input/NOISY/AINAV018-N32.wav,input/CLEAN/AINAV018-N32.wav
input/NOISY/AINAV018-N33.wav,input/CLEAN/AINAV018-N33.wav
input/NOISY/AINAV018-N34.wav,input/CLEAN/AINAV018-N34.wav
input/NOISY/AINAV018-N35.wav,input/CLEAN/AINAV018-N35.wav
input/NOISY/AINAV018-N36.wav,input/CLEAN/AINAV018-N36.wav
input/NOISY/AINAV018-N37.wav,input/CLEAN/AINAV018-N37.wav
input/NOISY/AINAV018-N38.wav,input/CLEAN/AINAV018-N38.wav
input/NOISY/AINAV018-N39.wav,input/CLEAN/AINAV018-N39.wav
input/NOISY/AINAV018-N40.wav,input/CLEAN/AINAV018-N40.wav
input/NOISY/AINAV018-N41.wav,input/CLEAN/AINAV018-N41.wav
input/NOISY/AINAV018-N42.wav,input/CLEAN/AINAV018-N42.wav
input/NOISY/AINAV018-N43.wav,input/CLEAN/AINAV018-N43.wav
input/NOISY/AINAV018-N44.wav,input/CLEAN/AINAV018-N44.wav
input/NOISY/AINAV018-N45.wav,input/CLEAN/AINAV018-N45.wav
input/NOISY/AINAV018-N46.wav,input/CLEAN/AINAV018-N46.wav
input/NOISY/AINAV018-N47.wav,input/CLEAN/AINAV018-N47.wav
input/NOISY/AINAV019-N01.wav,input/CLEAN/AINAV019-N01.wav
input/NOISY/AINAV019-N02.wav,input/CLEAN/AINAV019-N02.wav
input/NOISY/AINAV019-N03.wav,input/CLEAN/AINAV019-N03.wav
input/NOISY/AINAV019-N04.wav,input/CLEAN/AINAV019-N04.wav
input/NOISY/AINAV019-N05.wav,input/CLEAN/AINAV019-N05.wav
input/NOISY/AINAV019-N06.wav,input/CLEAN/AINAV019-N06.wav
input/NOISY/AINAV019-N07.wav,input/CLEAN/AINAV019-N07.wav
input/NOISY/AINAV019-N08.wav,input/CLEAN/AINAV019-N08.wav
input/NOISY/AINAV019-N09.wav,input/CLEAN/AINAV019-N09.wav
input/NOISY/AINAV019-N10.wav,input/CLEAN/AINAV019-N10.wav
input/NOISY/AINAV019-N11.wav,input/CLEAN/AINAV019-N11.wav
input/NOISY/AINAV019-N12.wav,input/CLEAN/AINAV019-N12.wav
input/NOISY/AINAV019-N13.wav,input/CLEAN/AINAV019-N13.wav
input/NOISY/AINAV019-N14.wav,input/CLEAN/AINAV019-N14.wav
input/NOISY/AINAV019-N15.wav,input/CLEAN/AINAV019-N15.wav
input/NOISY/AINAV019-N16.wav,input/CLEAN/AINAV019-N16.wav
input/NOISY/AINAV019-N17.wav,input/CLEAN/AINAV019-N17.wav
input/NOISY/AINAV019-N18.wav,input/CLEAN/AINAV019-N18.wav
input/NOISY/AINAV019-N19.wav,input/CLEAN/AINAV019-N19.wav
input/NOISY/AINAV019-N20.wav,input/CLEAN/AINAV019-N20.wav
input/NOISY/AINAV019-N21.wav,input/CLEAN/AINAV019-N21.wav
input/NOISY/AINAV019-N22.wav,input/CLEAN/AINAV019-N22.wav
input/NOISY/AINAV019-N23.wav,input/CLEAN/AINAV019-N23.wav
input/NOISY/AINAV019-N24.wav,input/CLEAN/AINAV019-N24.wav
input/NOISY/AINAV019-N25.wav,input/CLEAN/AINAV019-N25.wav
input/NOISY/AINAV019-N26.wav,input/CLEAN/AINAV019-N26.wav
input/NOISY/AINAV019-N27.wav,input/CLEAN/AINAV019-N27.wav
input/NOISY/AINAV019-N28.wav,input/CLEAN/AINAV019-N28.wav
input/NOISY/AINAV019-N29.wav,input/CLEAN/AINAV019-N29.wav
input/NOISY/AINAV019-N30.wav,input/CLEAN/AINAV019-N30.wav
input/NOISY/AINAV019-N31.wav,input/CLEAN/AINAV019-N31.wav
input/NOISY/AINAV019-N32.wav,input/CLEAN/AINAV019-N32.wav
input/NOISY/AINAV019-N33.wav,input/CLEAN/AINAV019-N33.wav
input/NOISY/AINAV019-N34.wav,input/CLEAN/AINAV019-N34.wav
input/NOISY/AINAV019-N35.wav,input/CLEAN/AINAV019-N35.wav
input/NOISY/AINAV019-N36.wav,input/CLEAN/AINAV019-N36.wav
input/NOISY/AINAV019-N37.wav,input/CLEAN/AINAV019-N37.wav
input/NOISY/AINAV019-N38.wav,input/CLEAN/AINAV019-N38.wav
input/NOISY/AINAV019-N39.wav,input/CLEAN/AINAV019-N39.wav
input/NOISY/AINAV019-N40.wav,input/CLEAN/AINAV019-N40.wav
input/NOISY/AINAV019-N41.wav,input/CLEAN/AINAV019-N41.wav
input/NOISY/AINAV019-N42.wav,input/CLEAN/AINAV019-N42.wav
input/NOISY/AINAV019-N43.wav,input/CLEAN/AINAV019-N43.wav
input/NOISY/AINAV019-N44.wav,input/CLEAN/AINAV019-N44.wav
input/NOISY/AINAV019-N45.wav,input/CLEAN/AINAV019-N45.wav
input/NOISY/AINAV019-N46.wav,input/CLEAN/AINAV019-N46.wav
input/NOISY/AINAV019-N47.wav,input/CLEAN/AINAV019-N47.wav
input/NOISY/AINAV020-N01.wav,input/CLEAN/AINAV020-N01.wav
input/NOISY/AINAV020-N02.wav,input/CLEAN/AINAV020-N02.wav
input/NOISY/AINAV020-N03.wav,input/CLEAN/AINAV020-N03.wav
input/NOISY/AINAV020-N04.wav,input/CLEAN/AINAV020-N04.wav
input/NOISY/AINAV020-N05.wav,input/CLEAN/AINAV020-N05.wav
input/NOISY/AINAV020-N06.wav,input/CLEAN/AINAV020-N06.wav
input/NOISY/AINAV020-N07.wav,input/CLEAN/AINAV020-N07.wav
input/NOISY/AINAV020-N08.wav,input/CLEAN/AINAV020-N08.wav
input/NOISY/AINAV020-N09.wav,input/CLEAN/AINAV020-N09.wav
input/NOISY/AINAV020-N10.wav,input/CLEAN/AINAV020-N10.wav
input/NOISY/AINAV020-N11.wav,input/CLEAN/AINAV020-N11.wav
input/NOISY/AINAV020-N12.wav,input/CLEAN/AINAV020-N12.wav
input/NOISY/AINAV020-N13.wav,input/CLEAN/AINAV020-N13.wav
input/NOISY/AINAV020-N14.wav,input/CLEAN/AINAV020-N14.wav
input/NOISY/AINAV020-N15.wav,input/CLEAN/AINAV020-N15.wav
input/NOISY/AINAV020-N16.wav,input/CLEAN/AINAV020-N16.wav
input/NOISY/AINAV020-N17.wav,input/CLEAN/AINAV020-N17.wav
input/NOISY/AINAV020-N18.wav,input/CLEAN/AINAV020-N18.wav
input/NOISY/AINAV020-N19.wav,input/CLEAN/AINAV020-N19.wav
input/NOISY/AINAV020-N20.wav,input/CLEAN/AINAV020-N20.wav
input/NOISY/AINAV020-N21.wav,input/CLEAN/AINAV020-N21.wav
input/NOISY/AINAV020-N22.wav,input/CLEAN/AINAV020-N22.wav
input/NOISY/AINAV020-N23.wav,input/CLEAN/AINAV020-N23.wav
input/NOISY/AINAV020-N24.wav,input/CLEAN/AINAV020-N24.wav
input/NOISY/AINAV020-N25.wav,input/CLEAN/AINAV020-N25.wav
input/NOISY/AINAV020-N26.wav,input/CLEAN/AINAV020-N26.wav
input/NOISY/AINAV020-N27.wav,input/CLEAN/AINAV020-N27.wav
input/NOISY/AINAV020-N28.wav,input/CLEAN/AINAV020-N28.wav
input/NOISY/AINAV020-N29.wav,input/CLEAN/AINAV020-N29.wav
input/NOISY/AINAV020-N30.wav,input/CLEAN/AINAV020-N30.wav
input/NOISY/AINAV020-N31.wav,input/CLEAN/AINAV020-N31.wav
input/NOISY/AINAV020-N32.wav,input/CLEAN/AINAV020-N32.wav
input/NOISY/AINAV020-N33.wav,input/CLEAN/AINAV020-N33.wav
input/NOISY/AINAV020-N34.wav,input/CLEAN/AINAV020-N34.wav
input/NOISY/AINAV020-N35.wav,input/CLEAN/AINAV020-N35.wav
input/NOISY/AINAV020-N36.wav,input/CLEAN/AINAV020-N36.wav
input/NOISY/AINAV020-N37.wav,input/CLEAN/AINAV020-N37.wav
input/NOISY/AINAV020-N38.wav,input/CLEAN/AINAV020-N38.wav
input/NOISY/AINAV020-N39.wav,input/CLEAN/AINAV020-N39.wav
input/NOISY/AINAV020-N40.wav,input/CLEAN/AINAV020-N40.wav
input/NOISY/AINAV020-N41.wav,input/CLEAN/AINAV020-N41.wav
input/NOISY/AINAV020-N42.wav,input/CLEAN/AINAV020-N42.wav
input/NOISY/AINAV020-N43.wav,input/CLEAN/AINAV020-N43.wav
input/NOISY/AINAV020-N44.wav,input/CLEAN/AINAV020-N44.wav
input/NOISY/AINAV020-N45.wav,input/CLEAN/AINAV020-N45.wav
input/NOISY/AINAV020-N46.wav,input/CLEAN/AINAV020-N46.wav
input/NOISY/AINAV020-N47.wav,input/CLEAN/AINAV020-N47.wav
input/NOISY/RLBDV003-N01.wav,input/CLEAN/RLBDV003-N01.wav
input/NOISY/RLBDV003-N02.wav,input/CLEAN/RLBDV003-N02.wav
input/NOISY/RLBDV003-N03.wav,input/CLEAN/RLBDV003-N03.wav
input/NOISY/RLBDV003-N04.wav,input/CLEAN/RLBDV003-N04.wav
input/NOISY/RLBDV003-N05.wav,input/CLEAN/RLBDV003-N05.wav
input/NOISY/RLBDV003-N06.wav,input/CLEAN/RLBDV003-N06.wav
input/NOISY/RLBDV003-N07.wav,input/CLEAN/RLBDV003-N07.wav
input/NOISY/RLBDV003-N08.wav,input/CLEAN/RLBDV003-N08.wav
input/NOISY/RLBDV003-N09.wav,input/CLEAN/RLBDV003-N09.wav
input/NOISY/RLBDV003-N10.wav,input/CLEAN/RLBDV003-N10.wav
input/NOISY/RLBDV003-N11.wav,input/CLEAN/RLBDV003-N11.wav
input/NOISY/RLBDV003-N12.wav,input/CLEAN/RLBDV003-N12.wav
input/NOISY/RLBDV003-N13.wav,input/CLEAN/RLBDV003-N13.wav
input/NOISY/RLBDV003-N14.wav,input/CLEAN/RLBDV003-N14.wav
input/NOISY/RLBDV003-N15.wav,input/CLEAN/RLBDV003-N15.wav
input/NOISY/RLBDV003-N16.wav,input/CLEAN/RLBDV003-N16.wav
input/NOISY/RLBDV003-N17.wav,input/CLEAN/RLBDV003-N17.wav
input/NOISY/RLBDV003-N18.wav,input/CLEAN/RLBDV003-N18.wav
input/NOISY/RLBDV003-N19.wav,input/CLEAN/RLBDV003-N19.wav
input/NOISY/RLBDV003-N20.wav,input/CLEAN/RLBDV003-N20.wav
input/NOISY/RLBDV003-N21.wav,input/CLEAN/RLBDV003-N21.wav
input/NOISY/RLBDV003-N22.wav,input/CLEAN/RLBDV003-N22.wav
input/NOISY/RLBDV003-N23.wav,input/CLEAN/RLBDV003-N23.wav
input/NOISY/RLBDV003-N24.wav,input/CLEAN/RLBDV003-N24.wav
input/NOISY/RLBDV003-N25.wav,input/CLEAN/RLBDV003-N25.wav
input/NOISY/RLBDV003-N26.wav,input/CLEAN/RLBDV003-N26.wav
input/NOISY/RLBDV003-N27.wav,input/CLEAN/RLBDV003-N27.wav
input/NOISY/RLBDV003-N28.wav,input/CLEAN/RLBDV003-N28.wav
input/NOISY/RLBDV003-N29.wav,input/CLEAN/RLBDV003-N29.wav
input/NOISY/RLBDV003-N30.wav,input/CLEAN/RLBDV003-N30.wav
input/NOISY/RLBDV003-N31.wav,input/CLEAN/RLBDV003-N31.wav
input/NOISY/RLBDV003-N32.wav,input/CLEAN/RLBDV003-N32.wav
input/NOISY/RLBDV003-N33.wav,input/CLEAN/RLBDV003-N33.wav
input/NOISY/RLBDV003-N34.wav,input/CLEAN/RLBDV003-N34.wav
input/NOISY/RLBDV003-N35.wav,input/CLEAN/RLBDV003-N35.wav
input/NOISY/RLBDV003-N36.wav,input/CLEAN/RLBDV003-N36.wav
input/NOISY/RLBDV003-N37.wav,input/CLEAN/RLBDV003-N37.wav
input/NOISY/RLBDV003-N38.wav,input/CLEAN/RLBDV003-N38.wav
input/NOISY/RLBDV003-N39.wav,input/CLEAN/RLBDV003-N39.wav
input/NOISY/RLBDV003-N40.wav,input/CLEAN/RLBDV003-N40.wav
input/NOISY/RLBDV003-N41.wav,input/CLEAN/RLBDV003-N41.wav
input/NOISY/RLBDV003-N42.wav,input/CLEAN/RLBDV003-N42.wav
input/NOISY/RLBDV003-N43.wav,input/CLEAN/RLBDV003-N43.wav
